session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd,cart_to_view_ratio,satisfaction_score,predicted_session_value,customer_segment
2174,2024-08-01,0,0,3,4,7,6.16,1,0,0.0,0.125,2.458100558659218,33.81567816697393,2
2175,2024-02-04,0,0,0,1,7,6.62,0,1,27.31,0.0,7.641660015961692,33.81567816697393,1
2176,2023-02-15,3,2,2,0,7,6.83,0,0,0.0,0.0,2.7254588986432564,33.81567816697393,2
2177,2023-10-01,0,0,4,2,6,11.69,0,1,99.59,0.0,9.664804469273744,28.98486700026337,1
2178,2024-12-01,4,0,5,1,6,7.45,1,1,172.17,0.14285714285714285,7.972865123703112,28.98486700026337,1
2179,2024-07-04,1,2,4,3,4,3.88,0,0,0.0,0.0,1.5482841181165206,19.323244666842246,0
2180,2024-04-29,0,1,4,4,4,6.05,0,0,0.0,0.0,2.4142059058260177,19.323244666842246,2
2181,2024-12-27,0,1,4,1,6,6.28,0,0,0.0,0.0,2.5059856344772546,28.98486700026337,2
2182,2023-01-31,4,1,2,0,10,6.73,0,1,337.52,0.0,7.685554668794893,48.308111667105614,1
2183,2023-06-28,4,0,4,2,3,6.27,1,0,0.0,0.25,2.501995211492418,14.492433500131686,2
2184,2024-12-02,4,0,3,1,5,7.45,0,0,0.0,0.0,2.9728651237031127,24.154055833552807,2
2185,2023-10-20,1,2,2,5,8,4.33,1,1,41.21,0.1111111111111111,6.727853152434158,38.64648933368449,1
2186,2023-06-12,0,1,3,4,4,9.98,0,1,143.58,0.0,8.98244213886672,19.323244666842246,1
2187,2024-11-28,5,2,2,1,4,1.11,0,0,0.0,0.0,0.44293695131683963,19.323244666842246,0
2188,2024-05-04,2,2,4,1,6,4.03,0,1,52.01,0.0,6.608140462889066,28.98486700026337,1
2189,2023-10-21,5,2,3,4,7,5.9,1,0,0.0,0.125,2.354349561053472,33.81567816697393,2
2190,2023-01-19,4,0,4,1,7,5.77,0,1,87.02,0.0,7.302474062250599,33.81567816697393,1
2191,2023-03-23,2,0,2,2,3,3.4,0,0,0.0,0.0,1.3567438148443736,14.492433500131686,0
2192,2024-12-04,4,0,1,0,5,7.71,0,1,161.98,0.0,8.07661612130886,24.154055833552807,1
2193,2024-03-24,1,2,2,0,6,2.96,0,0,0.0,0.0,1.1811652035115723,28.98486700026337,0
2194,2023-01-23,0,2,0,5,9,4.3,0,0,0.0,0.0,1.7158818834796488,43.47730050039505,0
2195,2023-12-11,4,0,4,4,10,6.39,1,0,0.0,0.09090909090909091,2.549880287310455,48.308111667105614,2
2196,2023-02-05,0,2,2,3,3,6.89,0,0,0.0,0.0,2.7494014365522745,14.492433500131686,2
2197,2024-10-28,2,1,2,0,2,3.5,1,0,0.0,0.3333333333333333,1.3966480446927376,9.661622333421123,0
2198,2023-12-07,5,0,2,2,6,6.01,0,0,0.0,0.0,2.398244213886672,28.98486700026337,2
2199,2024-04-23,5,0,2,1,8,8.04,0,0,0.0,0.0,3.2083000798084593,38.64648933368449,2
2200,2023-01-14,5,0,3,3,7,5.31,0,0,0.0,0.0,2.1189146049481247,33.81567816697393,0
2201,2024-05-08,1,2,2,4,11,4.86,1,0,0.0,0.08333333333333333,1.9393455706304872,53.138922833816174,0
2202,2023-08-17,2,2,4,3,8,10.1,0,0,0.0,0.0,4.030327214684757,38.64648933368449,2
2203,2024-01-04,2,0,1,0,8,8.55,1,0,0.0,0.1111111111111111,3.411811652035116,38.64648933368449,2
2204,2024-01-21,0,2,2,4,5,4.37,0,1,36.41,0.0,6.743814844373504,24.154055833552807,1
2205,2024-03-09,5,1,2,3,8,5.92,1,1,91.86,0.1111111111111111,7.362330407023144,38.64648933368449,1
2206,2024-12-15,1,2,5,0,3,1.95,1,0,0.0,0.25,0.7781324820430966,14.492433500131686,0
2207,2023-02-02,1,0,0,1,4,7.93,0,0,0.0,0.0,3.164405426975259,19.323244666842246,2
2208,2023-06-05,4,0,4,1,5,8.14,0,0,0.0,0.0,3.248204309656824,24.154055833552807,2
2209,2024-10-27,0,2,4,0,5,6.87,0,1,50.0,0.0,7.741420590582601,24.154055833552807,1
2210,2023-02-07,2,0,4,3,5,5.02,0,0,0.0,0.0,2.003192338387869,24.154055833552807,0
2211,2023-08-01,4,1,5,3,5,4.24,1,0,0.0,0.16666666666666666,1.6919393455706304,24.154055833552807,0
2212,2024-07-03,2,0,5,2,5,6.92,0,1,58.42,0.0,7.761372705506783,24.154055833552807,1
2213,2024-07-17,5,0,5,0,5,6.76,0,0,0.0,0.0,2.6975259377494014,24.154055833552807,2
2214,2023-12-09,5,2,3,1,4,3.9,1,0,0.0,0.2,1.5562649640861932,19.323244666842246,0
2215,2023-07-01,1,0,3,3,1,6.47,1,0,0.0,0.5,2.5818036711891463,4.8308111667105615,2
2216,2023-11-11,0,2,0,3,8,6.67,1,0,0.0,0.1111111111111111,2.6616121308858744,38.64648933368449,2
2217,2023-06-15,5,1,2,2,5,5.39,1,0,0.0,0.16666666666666666,2.1508379888268156,24.154055833552807,0
2218,2023-08-27,4,2,3,0,6,7.23,1,1,23.69,0.14285714285714285,7.885075818036712,28.98486700026337,1
2219,2024-05-05,4,0,3,3,7,6.64,0,0,0.0,0.0,2.649640861931365,33.81567816697393,2
2220,2024-10-12,1,2,2,1,9,9.14,0,0,0.0,0.0,3.6472466081404633,43.47730050039505,2
2221,2023-05-02,4,0,3,4,7,4.52,0,1,122.19,0.0,6.8036711891460495,33.81567816697393,1
2222,2023-03-10,2,2,3,5,4,2.09,1,1,70.83,0.2,5.833998403830806,19.323244666842246,1
2223,2023-05-01,4,1,2,0,6,6.69,0,0,0.0,0.0,2.6695929768555473,28.98486700026337,2
2224,2023-08-28,2,1,1,4,5,7.69,1,1,95.18,0.16666666666666666,8.068635275339187,24.154055833552807,1
2225,2023-12-04,5,1,0,5,7,5.6,1,0,0.0,0.125,2.2346368715083798,33.81567816697393,0
2226,2023-08-15,1,0,0,1,5,9.42,0,0,0.0,0.0,3.758978451715882,24.154055833552807,2
2227,2023-01-31,4,0,5,5,4,3.38,1,0,0.0,0.2,1.3487629688747007,19.323244666842246,0
2228,2024-04-19,0,1,4,1,7,6.73,0,0,0.0,0.0,2.685554668794893,33.81567816697393,2
2229,2024-03-09,2,0,0,2,5,8.53,1,0,0.0,0.16666666666666666,3.4038308060654425,24.154055833552807,2
2230,2024-11-25,0,0,2,3,9,11.45,1,1,168.49,0.1,9.56903431763767,43.47730050039505,1
2231,2023-12-13,0,2,2,4,5,8.5,1,0,0.0,0.16666666666666666,3.3918595371109337,24.154055833552807,2
2232,2023-01-30,3,0,4,3,7,8.63,0,1,85.57,0.0,8.443735035913807,33.81567816697393,1
2233,2024-07-29,2,0,2,4,5,7.34,0,0,0.0,0.0,2.928970470869912,24.154055833552807,2
2234,2023-07-25,3,2,0,3,6,2.14,0,0,0.0,0.0,0.8539505187549881,28.98486700026337,0
2235,2024-02-19,1,2,3,4,5,3.04,0,0,0.0,0.0,1.2130885873902635,24.154055833552807,0
2236,2024-02-06,5,1,2,5,9,6.31,1,1,192.34,0.1,7.517956903431764,43.47730050039505,1
2237,2024-11-12,2,2,0,2,2,6.44,0,1,115.86,0.0,7.569832402234637,9.661622333421123,1
2238,2023-09-17,1,0,3,0,9,2.62,1,0,0.0,0.1,1.045490822027135,43.47730050039505,0
2239,2023-01-04,4,2,4,5,8,4.47,0,0,0.0,0.0,1.7837190742218676,38.64648933368449,0
2240,2024-08-08,3,2,5,0,7,4.19,1,0,0.0,0.125,1.6719872306464487,33.81567816697393,0
2241,2023-02-07,5,2,1,4,4,6.35,1,0,0.0,0.2,2.533918595371109,19.323244666842246,2
2242,2023-02-05,2,0,2,4,5,6.69,0,0,0.0,0.0,2.6695929768555473,24.154055833552807,2
2243,2023-08-16,4,0,5,0,9,5.63,0,1,24.63,0.0,7.2466081404628895,43.47730050039505,1
2244,2023-05-24,1,1,3,1,6,6.91,1,1,154.0,0.14285714285714285,7.757382282521947,28.98486700026337,1
2245,2023-11-25,2,2,1,0,9,7.72,1,0,0.0,0.1,3.0806065442936954,43.47730050039505,2
2246,2024-06-02,4,1,0,0,3,7.39,0,0,0.0,0.0,2.948922585794094,14.492433500131686,2
2247,2024-03-08,0,0,3,5,4,10.82,0,0,0.0,0.0,4.317637669592978,19.323244666842246,2
2248,2024-03-21,1,1,3,3,7,4.23,1,0,0.0,0.125,1.6879489225857944,33.81567816697393,0
2249,2024-11-12,4,0,4,4,10,6.59,1,0,0.0,0.09090909090909091,2.629688747007183,48.308111667105614,2
2250,2024-04-07,3,2,1,2,6,7.21,1,1,198.32,0.14285714285714285,7.877094972067039,28.98486700026337,1
2251,2023-02-12,3,0,0,4,7,5.1,1,1,70.23,0.125,7.035115722266561,33.81567816697393,1
2252,2024-08-12,2,1,4,0,2,7.15,0,1,37.68,0.0,7.853152434158021,9.661622333421123,1
2253,2024-12-07,0,2,3,3,8,6.81,1,1,151.83,0.1111111111111111,7.717478052673583,38.64648933368449,1
2254,2023-06-17,5,0,5,5,12,8.31,0,1,60.5,0.0,8.316041500399043,57.96973400052674,1
2255,2024-06-02,2,1,5,5,7,7.73,0,0,0.0,0.0,3.084596967278532,33.81567816697393,2
2256,2023-07-26,4,0,4,1,4,7.35,1,1,64.08,0.2,7.932960893854748,19.323244666842246,1
2257,2024-01-16,2,1,2,2,10,2.25,0,0,0.0,0.0,0.8978451715881884,48.308111667105614,0
2258,2023-09-23,5,0,5,1,3,3.6,1,1,6.6,0.25,6.436552274541102,14.492433500131686,0
2259,2024-07-23,0,0,2,1,5,2.91,0,0,0.0,0.0,1.1612130885873904,24.154055833552807,0
2260,2024-01-08,0,0,1,3,6,3.34,0,1,77.31,0.0,6.3328012769353546,28.98486700026337,1
2261,2023-07-27,2,2,0,3,7,9.02,0,0,0.0,0.0,3.599361532322426,33.81567816697393,2
2262,2024-02-19,3,1,5,0,5,7.34,0,1,43.65,0.0,7.928970470869912,24.154055833552807,1
2263,2024-09-09,3,2,0,4,6,5.94,0,1,36.92,0.0,7.370311252992817,28.98486700026337,1
2264,2023-12-23,1,0,4,0,4,6.22,1,0,0.0,0.2,2.4820430965682365,19.323244666842246,2
2265,2024-05-26,4,2,0,0,4,4.77,1,0,0.0,0.2,1.9034317637669593,19.323244666842246,0
2266,2023-06-22,0,1,5,5,7,7.75,0,1,82.43,0.0,8.092577813248205,33.81567816697393,1
2267,2024-04-03,0,2,2,4,4,7.22,0,0,0.0,0.0,2.8810853950518753,19.323244666842246,2
2268,2023-06-21,5,2,2,3,4,6.19,0,0,0.0,0.0,2.4700718276137272,19.323244666842246,2
2269,2024-06-21,4,0,0,3,10,9.27,1,1,4.81,0.09090909090909091,8.699122106943335,48.308111667105614,1
2270,2023-04-28,4,1,2,4,4,8.37,1,0,0.0,0.2,3.33998403830806,19.323244666842246,2
2271,2024-05-29,4,0,0,4,12,8.69,0,1,35.1,0.0,8.467677573822826,57.96973400052674,1
2272,2024-07-02,3,0,5,5,7,5.86,0,0,0.0,0.0,2.3383878691141264,33.81567816697393,2
2273,2024-04-10,0,1,4,3,6,7.38,0,0,0.0,0.0,2.9449321628092577,28.98486700026337,2
2274,2023-05-15,0,1,2,5,6,3.41,1,1,29.73,0.14285714285714285,6.3607342378292095,28.98486700026337,1
2275,2024-11-11,5,2,5,4,4,2.98,1,0,0.0,0.2,1.189146049481245,19.323244666842246,0
2276,2024-04-20,0,0,5,1,8,5.1,0,1,171.52,0.0,7.035115722266561,38.64648933368449,1
2277,2024-03-15,0,2,5,2,8,8.0,0,0,0.0,0.0,3.192338387869114,38.64648933368449,2
2278,2023-08-23,1,2,5,3,10,4.95,1,1,79.23,0.09090909090909091,6.975259377494014,48.308111667105614,1
2279,2023-02-02,3,1,4,4,4,8.99,1,1,16.44,0.2,8.587390263367917,19.323244666842246,1
2280,2024-03-29,4,0,1,4,6,6.84,1,0,0.0,0.14285714285714285,2.7294493216280924,28.98486700026337,2
2281,2023-11-24,5,1,3,3,7,4.96,0,0,0.0,0.0,1.9792498004788508,33.81567816697393,0
2282,2024-01-13,1,1,3,5,6,6.45,0,1,92.91,0.0,7.573822825219473,28.98486700026337,1
2283,2023-11-12,1,2,4,5,4,5.52,0,0,0.0,0.0,2.2027134876296888,19.323244666842246,0
2284,2024-12-06,0,2,0,2,5,7.16,1,0,0.0,0.16666666666666666,2.8571428571428577,24.154055833552807,2
2285,2024-01-02,2,0,2,2,5,2.55,0,0,0.0,0.0,1.01755786113328,24.154055833552807,0
2286,2024-01-17,5,1,1,4,3,4.2,0,0,0.0,0.0,1.6759776536312851,14.492433500131686,0
2287,2023-07-11,4,2,5,3,6,7.26,1,0,0.0,0.14285714285714285,2.897047086991221,28.98486700026337,2
2288,2024-05-18,2,2,4,4,6,5.21,0,1,78.34,0.0,7.079010375099761,28.98486700026337,1
2289,2023-04-15,5,2,5,2,7,3.81,1,0,0.0,0.125,1.5203511572226658,33.81567816697393,0
2290,2024-06-01,0,1,3,3,7,5.73,0,0,0.0,0.0,2.2865123703112533,33.81567816697393,0
2291,2023-03-22,0,1,0,3,6,7.57,1,1,41.46,0.14285714285714285,8.02075019952115,28.98486700026337,1
2292,2023-12-25,4,1,3,3,9,4.06,1,1,7.07,0.1,6.620111731843576,43.47730050039505,0
2293,2023-04-05,3,0,0,2,7,4.45,1,0,0.0,0.125,1.775738228252195,33.81567816697393,0
2294,2023-08-25,3,1,1,0,3,10.29,0,0,0.0,0.0,4.106145251396648,14.492433500131686,2
2295,2024-02-01,3,1,2,2,3,6.21,0,0,0.0,0.0,2.4780526735834,14.492433500131686,2
2296,2023-04-27,0,2,4,2,8,4.58,1,1,149.24,0.1111111111111111,6.827613727055068,38.64648933368449,1
2297,2024-10-12,2,1,5,2,3,4.19,1,1,38.08,0.25,6.671987230646449,14.492433500131686,1
2298,2024-12-05,3,0,0,2,5,6.01,0,0,0.0,0.0,2.398244213886672,24.154055833552807,2
2299,2023-04-25,3,1,4,3,7,6.86,0,0,0.0,0.0,2.7374301675977657,33.81567816697393,2
2300,2023-09-09,1,1,3,1,6,6.39,1,1,16.47,0.14285714285714285,7.5498802873104545,28.98486700026337,1
2301,2023-05-06,4,1,2,3,6,6.58,0,0,0.0,0.0,2.6256983240223466,28.98486700026337,2
2302,2024-11-10,0,0,4,4,8,5.66,0,0,0.0,0.0,2.2585794094173983,38.64648933368449,0
2303,2024-04-05,4,1,4,1,7,6.78,0,0,0.0,0.0,2.7055067837190743,33.81567816697393,2
2304,2024-08-08,1,1,4,5,6,8.58,1,1,17.44,0.14285714285714285,8.423782920989625,28.98486700026337,1
2305,2024-04-29,3,1,4,2,3,5.56,1,0,0.0,0.25,2.2186751795690345,14.492433500131686,0
2306,2024-11-20,1,1,0,3,5,6.52,0,1,134.57,0.0,7.601755786113328,24.154055833552807,1
2307,2024-12-12,4,1,4,2,10,6.68,1,1,57.48,0.09090909090909091,7.66560255387071,48.308111667105614,1
2308,2023-09-17,0,1,3,5,8,7.5,1,1,13.41,0.1111111111111111,7.992817238627294,38.64648933368449,1
2309,2023-06-29,0,0,5,1,3,4.66,1,1,176.17,0.25,6.8595371109337595,14.492433500131686,1
2310,2023-04-12,1,1,1,1,5,4.36,0,0,0.0,0.0,1.7398244213886673,24.154055833552807,0
2311,2024-11-07,3,1,5,0,12,6.68,1,1,40.18,0.07692307692307693,7.66560255387071,57.96973400052674,1
2312,2023-03-28,2,1,4,3,7,5.56,0,0,0.0,0.0,2.2186751795690345,33.81567816697393,0
2313,2023-09-17,2,1,5,2,9,5.62,1,1,101.68,0.1,7.242617717478053,43.47730050039505,1
2314,2024-06-11,2,1,4,3,7,3.97,0,0,0.0,0.0,1.5841979249800482,33.81567816697393,0
2315,2023-12-09,2,0,0,4,6,5.5,1,0,0.0,0.14285714285714285,2.194732641660016,28.98486700026337,0
2316,2023-08-08,1,2,2,2,11,1.37,1,1,38.13,0.08333333333333333,5.546687948922586,53.138922833816174,0
2317,2024-09-03,4,0,2,0,8,7.63,0,0,0.0,0.0,3.0446927374301676,38.64648933368449,2
2318,2024-07-09,4,0,4,1,4,7.95,1,0,0.0,0.2,3.172386272944933,19.323244666842246,2
2319,2024-08-05,4,2,1,3,5,2.15,1,0,0.0,0.16666666666666666,0.8579409417398244,24.154055833552807,0
2320,2023-04-10,1,0,5,0,4,7.23,1,1,82.86,0.2,7.885075818036712,19.323244666842246,1
2321,2024-09-15,5,1,1,1,7,6.37,1,0,0.0,0.125,2.5418994413407825,33.81567816697393,2
2322,2024-10-25,4,1,2,1,6,6.13,0,1,19.8,0.0,7.446129289704709,28.98486700026337,1
2323,2023-11-24,2,2,2,0,7,6.93,1,0,0.0,0.125,2.7653631284916202,33.81567816697393,2
2324,2024-07-21,2,2,0,1,9,5.25,0,0,0.0,0.0,2.094972067039106,43.47730050039505,0
2325,2024-10-28,3,1,3,0,3,4.84,0,0,0.0,0.0,1.9313647246608139,14.492433500131686,0
2326,2023-12-22,2,2,4,2,2,5.77,0,0,0.0,0.0,2.3024740622505986,9.661622333421123,0
2327,2024-07-21,0,1,2,4,10,4.67,1,1,42.54,0.09090909090909091,6.863527533918596,48.308111667105614,1
2328,2024-09-30,5,0,3,5,8,4.23,0,0,0.0,0.0,1.6879489225857944,38.64648933368449,0
2329,2024-09-27,2,1,3,0,9,7.91,1,1,88.77,0.1,8.156424581005588,43.47730050039505,1
2330,2023-07-27,0,0,5,1,8,7.85,0,0,0.0,0.0,3.1324820430965685,38.64648933368449,2
2331,2023-10-12,1,2,5,1,7,5.47,1,0,0.0,0.125,2.1827613727055066,33.81567816697393,0
2332,2024-09-06,2,0,1,1,10,6.66,0,0,0.0,0.0,2.657621707901038,48.308111667105614,2
2333,2023-11-23,1,0,1,5,4,1.55,1,0,0.0,0.2,0.6185155626496409,19.323244666842246,0
2334,2023-07-28,4,1,1,2,8,8.08,1,0,0.0,0.1111111111111111,3.2242617717478055,38.64648933368449,2
2335,2023-02-11,3,0,1,0,6,9.25,1,1,123.24,0.14285714285714285,8.691141260973662,28.98486700026337,1
2336,2023-09-05,5,2,3,2,7,5.58,0,0,0.0,0.0,2.2266560255387073,33.81567816697393,0
2337,2023-01-31,3,2,2,2,5,7.51,1,1,71.82,0.16666666666666666,7.996807661612131,24.154055833552807,1
2338,2024-09-21,2,2,2,3,6,7.49,0,0,0.0,0.0,2.9888268156424584,28.98486700026337,2
2339,2023-08-14,2,2,0,4,6,7.36,0,0,0.0,0.0,2.9369513168395853,28.98486700026337,2
2340,2024-02-08,5,0,4,5,4,7.8,0,0,0.0,0.0,3.1125299281723864,19.323244666842246,2
2341,2023-10-08,3,1,0,5,4,6.96,0,0,0.0,0.0,2.7773343974461295,19.323244666842246,2
2342,2024-10-13,2,0,3,4,4,5.76,0,1,54.67,0.0,7.298483639265762,19.323244666842246,1
2343,2023-07-03,0,0,1,5,2,5.44,0,0,0.0,0.0,2.170790103750998,9.661622333421123,0
2344,2023-09-09,4,2,5,5,6,8.64,0,0,0.0,0.0,3.4477254588986437,28.98486700026337,2
2345,2024-03-01,1,1,2,0,4,5.33,0,0,0.0,0.0,2.1268954509177975,19.323244666842246,0
2346,2023-11-27,3,0,1,4,3,7.1,1,0,0.0,0.25,2.833200319233839,14.492433500131686,2
2347,2024-06-14,2,0,1,2,7,6.64,1,1,57.67,0.125,7.649640861931365,33.81567816697393,1
2348,2024-06-29,3,1,4,1,8,3.69,0,0,0.0,0.0,1.4724660814046289,38.64648933368449,0
2349,2024-12-05,4,2,3,0,7,3.68,0,0,0.0,0.0,1.4684756584197927,33.81567816697393,0
2350,2024-05-31,2,1,5,1,5,8.32,1,0,0.0,0.16666666666666666,3.320031923383879,24.154055833552807,2
2351,2023-02-28,2,0,2,5,8,8.75,0,1,60.7,0.0,8.491620111731844,38.64648933368449,1
2352,2023-08-16,0,0,0,5,6,5.88,0,0,0.0,0.0,2.346368715083799,28.98486700026337,2
2353,2023-08-03,0,2,4,0,4,5.52,0,0,0.0,0.0,2.2027134876296888,19.323244666842246,0
2354,2024-12-16,2,2,3,5,4,2.25,0,1,50.64,0.0,5.897845171588188,19.323244666842246,0
2355,2023-12-19,3,0,5,0,5,5.83,1,0,0.0,0.16666666666666666,2.326416600159617,24.154055833552807,2
2356,2024-01-19,1,0,4,1,4,5.58,0,0,0.0,0.0,2.2266560255387073,19.323244666842246,0
2357,2024-08-17,4,0,5,2,4,5.26,0,1,391.54,0.0,7.0989624900239425,19.323244666842246,1
2358,2024-09-09,3,2,2,3,5,7.44,0,1,31.02,0.0,7.968874700718276,24.154055833552807,1
2359,2024-01-14,4,0,0,5,8,7.08,0,1,74.84,0.0,7.825219473264166,38.64648933368449,1
2360,2024-07-11,3,2,5,0,2,5.95,0,0,0.0,0.0,2.374301675977654,9.661622333421123,2
2361,2024-09-19,3,0,5,4,3,5.99,1,0,0.0,0.25,2.390263367916999,14.492433500131686,2
2362,2024-06-01,2,0,2,1,6,8.33,1,1,108.62,0.14285714285714285,8.324022346368714,28.98486700026337,1
2363,2024-09-09,5,1,3,1,5,9.59,0,0,0.0,0.0,3.826815642458101,24.154055833552807,2
2364,2023-03-01,4,2,2,1,7,4.91,0,0,0.0,0.0,1.9592976855546689,33.81567816697393,0
2365,2023-06-24,3,0,2,4,6,6.08,1,0,0.0,0.14285714285714285,2.426177174780527,28.98486700026337,2
2366,2023-04-13,5,1,4,4,7,6.62,0,0,0.0,0.0,2.6416600159616923,33.81567816697393,2
2367,2024-03-29,3,0,0,0,6,5.04,1,1,22.8,0.14285714285714285,7.011173184357542,28.98486700026337,1
2368,2024-05-01,1,2,1,4,3,5.02,0,1,187.93,0.0,7.003192338387869,14.492433500131686,1
2369,2023-10-25,3,2,1,5,6,4.7,1,0,0.0,0.14285714285714285,1.8754988028731048,28.98486700026337,0
2370,2024-02-09,3,0,1,5,7,5.91,1,0,0.0,0.125,2.358339984038308,33.81567816697393,2
2371,2024-03-30,2,0,4,2,8,2.16,0,1,66.09,0.0,5.861931364724661,38.64648933368449,1
2372,2023-08-28,2,1,0,1,9,8.81,0,1,183.19,0.0,8.515562649640863,43.47730050039505,1
2373,2023-04-09,5,0,1,5,4,4.43,1,0,0.0,0.2,1.7677573822825219,19.323244666842246,0
2374,2023-06-04,0,0,3,5,8,7.6,1,0,0.0,0.1111111111111111,3.0327214684756583,38.64648933368449,2
2375,2023-08-31,4,0,1,3,6,5.57,1,1,26.25,0.14285714285714285,7.222665602553871,28.98486700026337,1
2376,2024-01-29,2,2,2,5,7,4.34,1,1,58.73,0.125,6.731843575418995,33.81567816697393,1
2377,2023-07-12,5,0,5,2,9,4.69,0,1,91.08,0.0,6.871508379888269,43.47730050039505,1
2378,2024-10-20,4,2,1,3,7,1.76,0,0,0.0,0.0,0.7023144453312051,33.81567816697393,0
2379,2023-01-01,1,2,2,1,5,5.53,1,0,0.0,0.16666666666666666,2.206703910614525,24.154055833552807,0
2380,2023-07-26,1,1,4,4,6,7.65,1,0,0.0,0.14285714285714285,3.052673583399841,28.98486700026337,2
2381,2024-06-10,4,1,4,5,5,6.43,0,1,125.47,0.0,7.5658419792498,24.154055833552807,1
2382,2024-02-26,2,0,3,4,3,6.97,0,1,104.96,0.0,7.7813248204309655,14.492433500131686,1
2383,2023-01-01,3,2,5,5,5,5.72,0,0,0.0,0.0,2.2825219473264164,24.154055833552807,0
2384,2024-02-07,4,0,0,5,9,9.53,0,0,0.0,0.0,3.8028731045490822,43.47730050039505,2
2385,2023-03-01,4,1,1,0,6,6.41,1,1,56.4,0.14285714285714285,7.557861133280127,28.98486700026337,1
2386,2024-02-08,4,2,4,0,7,7.92,0,0,0.0,0.0,3.1604150039904235,33.81567816697393,2
2387,2024-04-07,0,2,3,2,3,6.44,0,0,0.0,0.0,2.569832402234637,14.492433500131686,2
2388,2023-09-29,0,2,4,3,8,7.91,1,0,0.0,0.1111111111111111,3.156424581005587,38.64648933368449,2
2389,2023-06-21,1,0,3,1,10,4.87,1,1,166.37,0.09090909090909091,6.943335993615323,48.308111667105614,1
2390,2024-06-11,0,0,5,1,4,9.8,0,0,0.0,0.0,3.910614525139665,19.323244666842246,2
2391,2023-07-29,1,2,1,5,9,7.16,0,1,40.28,0.0,7.857142857142858,43.47730050039505,1
2392,2023-08-08,0,2,2,5,4,8.8,0,1,16.06,0.0,8.511572226656027,19.323244666842246,1
2393,2023-08-18,5,0,1,3,3,7.9,0,0,0.0,0.0,3.1524341580207507,14.492433500131686,2
2394,2024-09-05,5,1,0,1,3,4.86,1,1,86.59,0.25,6.939345570630487,14.492433500131686,1
2395,2023-07-05,4,0,1,4,5,6.86,0,1,59.8,0.0,7.737430167597766,24.154055833552807,1
2396,2023-12-17,3,2,3,0,4,7.42,0,1,41.97,0.0,7.960893854748603,19.323244666842246,1
2397,2023-08-26,4,0,0,3,5,6.63,0,0,0.0,0.0,2.6456504389465287,24.154055833552807,2
2398,2024-12-01,4,2,4,3,8,7.27,0,0,0.0,0.0,2.9010375099760575,38.64648933368449,2
2399,2024-04-21,2,1,2,3,8,1.83,1,1,91.72,0.1111111111111111,5.73024740622506,38.64648933368449,1
2400,2024-01-09,5,1,3,4,5,3.96,0,0,0.0,0.0,1.5802075019952118,24.154055833552807,0
2401,2024-09-16,2,0,4,0,4,5.68,0,0,0.0,0.0,2.2665602553870707,19.323244666842246,0
2402,2024-08-05,2,2,2,3,5,5.19,1,1,43.74,0.16666666666666666,7.071029529130088,24.154055833552807,1
2403,2023-08-17,5,0,3,2,5,5.45,1,1,54.53,0.16666666666666666,7.174780526735834,24.154055833552807,1
2404,2023-03-28,4,0,0,5,8,2.59,1,0,0.0,0.1111111111111111,1.0335195530726258,38.64648933368449,0
2405,2023-04-25,5,2,2,1,3,7.18,0,1,28.71,0.0,7.86512370311253,14.492433500131686,1
2406,2023-05-07,2,1,2,2,5,7.41,1,1,89.06,0.16666666666666666,7.956903431763767,24.154055833552807,1
2407,2024-01-13,4,2,5,2,9,9.31,0,1,71.27,0.0,8.71508379888268,43.47730050039505,1
2408,2024-02-20,2,0,0,1,3,6.35,0,0,0.0,0.0,2.533918595371109,14.492433500131686,2
2409,2024-01-15,3,0,0,3,8,6.75,1,1,41.36,0.1111111111111111,7.693535514764565,38.64648933368449,1
2410,2023-08-15,5,1,4,1,6,5.43,1,0,0.0,0.14285714285714285,2.1667996807661614,28.98486700026337,0
2411,2024-09-05,1,1,4,1,8,5.59,0,0,0.0,0.0,2.2306464485235438,38.64648933368449,0
2412,2023-05-16,1,2,5,0,3,6.97,0,1,64.35,0.0,7.7813248204309655,14.492433500131686,1
2413,2023-04-14,3,1,4,2,8,7.54,0,0,0.0,0.0,3.00877893056664,38.64648933368449,2
2414,2024-02-28,4,0,4,1,3,4.39,0,0,0.0,0.0,1.7517956903431764,14.492433500131686,0
2415,2024-12-09,2,2,0,3,7,5.33,1,0,0.0,0.125,2.1268954509177975,33.81567816697393,0
2416,2024-08-19,2,1,3,2,9,4.41,1,0,0.0,0.1,1.7597765363128492,43.47730050039505,0
2417,2023-05-13,5,1,5,0,2,6.28,1,0,0.0,0.3333333333333333,2.5059856344772546,9.661622333421123,2
2418,2023-11-27,2,0,4,2,4,4.42,1,1,85.78,0.2,6.763766959297685,19.323244666842246,1
2419,2024-10-19,2,2,5,1,7,7.66,1,1,36.14,0.125,8.056664006384677,33.81567816697393,1
2420,2023-08-03,3,0,4,0,5,6.06,1,1,37.64,0.16666666666666666,7.418196328810854,24.154055833552807,1
2421,2024-06-19,2,2,3,4,3,6.91,1,0,0.0,0.25,2.7573822825219474,14.492433500131686,2
2422,2024-10-10,5,0,1,1,5,8.47,1,0,0.0,0.16666666666666666,3.3798882681564253,24.154055833552807,2
